Device : ;PAX1000IR2/M
Serial Number : ;M00911951
Firmware Version : ;1.0.13
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2024-04-09 02:04:42.33;0.08:38:18:292;-0.55;-0.72;0.41;0.004423;-0.003326;-0.004353;0.002481;-63.69;12.18;135.98;56.10;123.87;0.004423;0.006014;-0.001591;-23.543;-22.208;-99.990;0.22;150.32;
2024-04-09 02:04:47.34;0.08:38:23:302;-0.55;-0.72;0.41;0.004423;-0.003326;-0.004352;0.002481;-63.69;12.18;135.95;56.08;123.84;0.004423;0.006013;-0.00159;-23.543;-22.209;-99.990;0.22;150.32;
2024-04-09 02:04:52.35;0.08:38:28:309;-0.55;-0.72;0.41;0.004423;-0.003325;-0.004353;0.002481;-63.69;12.19;135.96;56.11;123.85;0.004423;0.006013;-0.001591;-23.543;-22.209;-99.990;0.22;150.31;
2024-04-09 02:04:57.35;0.08:38:33:317;-0.55;-0.72;0.41;0.004423;-0.003326;-0.004349;0.002483;-63.70;12.20;135.94;56.14;123.80;0.004423;0.006012;-0.001589;-23.543;-22.210;-99.990;0.22;150.28;
2024-04-09 02:05:02.36;0.08:38:38:325;-0.55;-0.72;0.41;0.004422;-0.003329;-0.004351;0.002483;-63.71;12.19;136.01;56.16;123.88;0.004422;0.006015;-0.001593;-23.543;-22.208;-99.990;0.22;150.28;
2024-04-09 02:05:07.37;0.08:38:43:335;-0.55;-0.72;0.41;0.00442;-0.003332;-0.00435;0.002477;-63.73;12.16;136.04;56.04;123.96;0.00442;0.006013;-0.001593;-23.545;-22.209;-99.990;0.22;150.34;
2024-04-09 02:05:12.37;0.08:38:48:338;-0.55;-0.72;0.41;0.004422;-0.003329;-0.004351;0.00248;-63.71;12.18;136.00;56.09;123.90;0.004422;0.006014;-0.001592;-23.544;-22.208;-99.990;0.22;150.32;
2024-04-09 02:05:17.37;0.08:38:53:336;-0.55;-0.72;0.41;0.004422;-0.003335;-0.004354;0.002479;-63.73;12.16;136.12;56.06;124.05;0.004422;0.006019;-0.001597;-23.544;-22.205;-99.990;0.22;150.35;
2024-04-09 02:05:22.38;0.08:38:58:342;-0.55;-0.72;0.41;0.004423;-0.003335;-0.004352;0.002478;-63.73;12.16;136.05;56.02;123.98;0.004423;0.006017;-0.001594;-23.543;-22.206;-99.990;0.22;150.35;
2024-04-09 02:05:27.38;0.08:39:03:340;-0.55;-0.72;0.41;0.004422;-0.003336;-0.004354;0.002477;-63.73;12.15;136.10;56.02;124.04;0.004422;0.006019;-0.001596;-23.544;-22.205;-99.990;0.22;150.36;
2024-04-09 02:05:32.38;0.08:39:08:340;-0.55;-0.72;0.41;0.004423;-0.003336;-0.004355;0.002476;-63.73;12.15;136.07;55.98;124.02;0.004423;0.006019;-0.001595;-23.542;-22.205;-99.990;0.22;150.38;
2024-04-09 02:05:37.38;0.08:39:13:345;-0.55;-0.72;0.41;0.004421;-0.003339;-0.004357;0.002477;-63.73;12.14;136.22;56.03;124.16;0.004421;0.006022;-0.001601;-23.545;-22.202;-99.990;0.22;150.38;
2024-04-09 02:05:42.38;0.08:39:18:344;-0.55;-0.72;0.41;0.004423;-0.003338;-0.004361;0.002473;-63.72;12.12;136.17;55.91;124.16;0.004423;0.006023;-0.0016;-23.543;-22.202;-99.990;0.22;150.44;
2024-04-09 02:05:47.39;0.08:39:23:350;-0.55;-0.72;0.41;0.004423;-0.003341;-0.00436;0.002471;-63.73;12.11;136.17;55.86;124.19;0.004423;0.006023;-0.0016;-23.543;-22.202;-99.990;0.22;150.46;
2024-04-09 02:05:52.39;0.08:39:28:353;-0.55;-0.72;0.41;0.004421;-0.003343;-0.004363;0.002472;-63.73;12.11;136.31;55.90;124.32;0.004421;0.006027;-0.001605;-23.544;-22.199;-99.990;0.22;150.47;
2024-04-09 02:05:57.39;0.08:39:33:356;-0.55;-0.72;0.41;0.004423;-0.00334;-0.004359;0.002467;-63.73;12.10;136.11;55.78;124.15;0.004423;0.006021;-0.001597;-23.542;-22.204;-99.990;0.22;150.49;
2024-04-09 02:06:02.39;0.08:39:38:352;-0.56;-0.72;0.41;0.004421;-0.003344;-0.00436;0.002467;-63.74;12.09;136.21;55.80;124.26;0.004421;0.006023;-0.001601;-23.544;-22.202;-99.990;0.22;150.50;
2024-04-09 02:06:07.39;0.08:39:43:358;-0.56;-0.72;0.41;0.004421;-0.003344;-0.004358;0.002468;-63.75;12.09;136.21;55.81;124.25;0.004421;0.006022;-0.001601;-23.544;-22.202;-99.990;0.22;150.48;
2024-04-09 02:06:12.40;0.08:39:48:365;-0.55;-0.72;0.41;0.004421;-0.003342;-0.004362;0.002466;-63.73;12.08;136.25;55.78;124.31;0.004421;0.006024;-0.001603;-23.545;-22.201;-99.990;0.22;150.52;
2024-04-09 02:06:17.40;0.08:39:53:368;-0.55;-0.72;0.41;0.004421;-0.003341;-0.00436;0.002465;-63.73;12.09;136.17;55.76;124.23;0.004421;0.00602;-0.001599;-23.544;-22.204;-99.990;0.22;150.51;
2024-04-09 02:06:22.41;0.08:39:58:372;-0.56;-0.72;0.41;0.004419;-0.003344;-0.004361;0.002465;-63.74;12.08;136.32;55.78;124.39;0.004419;0.006023;-0.001605;-23.547;-22.202;-99.990;0.22;150.53;
2024-04-09 02:06:27.41;0.08:40:03:374;-0.56;-0.72;0.41;0.00442;-0.003344;-0.00436;0.002463;-63.74;12.07;136.23;55.72;124.31;0.00442;0.006021;-0.001601;-23.546;-22.203;-99.990;0.22;150.54;
2024-04-09 02:06:32.42;0.08:40:08:380;-0.56;-0.72;0.41;0.00442;-0.003344;-0.004361;0.002461;-63.74;12.06;136.24;55.69;124.34;0.00442;0.006021;-0.001602;-23.546;-22.203;-99.990;0.22;150.56;
2024-04-09 02:06:37.43;0.08:40:13:389;-0.56;-0.72;0.41;0.004419;-0.003346;-0.004358;0.002464;-63.76;12.08;136.28;55.77;124.35;0.004419;0.006022;-0.001603;-23.547;-22.203;-99.990;0.22;150.52;
2024-04-09 02:06:42.43;0.08:40:18:392;-0.56;-0.72;0.41;0.004421;-0.003344;-0.004361;0.002461;-63.74;12.06;136.20;55.67;124.31;0.004421;0.006022;-0.001601;-23.545;-22.203;-99.990;0.22;150.56;
2024-04-09 02:06:47.43;0.08:40:23:397;-0.56;-0.72;0.41;0.004416;-0.003349;-0.004362;0.002459;-63.76;12.05;136.41;55.68;124.53;0.004416;0.006024;-0.001608;-23.550;-22.201;-99.990;0.22;150.59;
2024-04-09 02:06:52.44;0.08:40:28:401;-0.56;-0.72;0.41;0.004421;-0.003343;-0.004367;0.002457;-63.72;12.04;136.24;55.57;124.39;0.004421;0.006023;-0.001602;-23.545;-22.202;-99.990;0.22;150.64;
2024-04-09 02:06:57.44;0.08:40:33:401;-0.56;-0.72;0.41;0.004419;-0.003346;-0.004367;0.002455;-63.73;12.02;136.31;55.54;124.48;0.004419;0.006024;-0.001605;-23.547;-22.201;-99.990;0.22;150.66;
2024-04-09 02:07:02.45;0.08:40:38:410;-0.56;-0.72;0.41;0.004419;-0.003346;-0.004369;0.002456;-63.72;12.03;136.37;55.58;124.53;0.004419;0.006026;-0.001607;-23.547;-22.199;-99.990;0.22;150.66;
2024-04-09 02:07:07.44;0.08:40:43:407;-0.56;-0.72;0.41;0.004419;-0.003347;-0.004367;0.002455;-63.73;12.02;136.35;55.56;124.51;0.004419;0.006025;-0.001606;-23.547;-22.200;-99.990;0.22;150.65;
2024-04-09 02:07:12.45;0.08:40:48:417;-0.56;-0.72;0.41;0.004418;-0.003346;-0.004366;0.002453;-63.74;12.02;136.32;55.52;124.51;0.004418;0.006023;-0.001605;-23.548;-22.202;-99.990;0.22;150.67;
2024-04-09 02:07:17.46;0.08:40:53:423;-0.56;-0.72;0.41;0.004417;-0.00335;-0.004369;0.002452;-63.74;12.00;136.43;55.51;124.62;0.004417;0.006026;-0.001609;-23.548;-22.199;-99.990;0.22;150.70;
2024-04-09 02:07:22.47;0.08:40:58:432;-0.56;-0.73;0.41;0.004419;-0.003348;-0.004368;0.002452;-63.73;12.01;136.34;55.49;124.54;0.004419;0.006025;-0.001606;-23.547;-22.200;-99.990;0.22;150.69;
2024-04-09 02:07:27.48;0.08:41:03:441;-0.56;-0.72;0.41;0.004419;-0.003349;-0.004369;0.002452;-63.74;12.01;136.36;55.49;124.56;0.004419;0.006026;-0.001607;-23.547;-22.200;-99.990;0.22;150.69;
2024-04-09 02:07:32.48;0.08:41:08:443;-0.56;-0.72;0.41;0.00442;-0.003351;-0.004368;0.002451;-63.75;12.00;136.34;55.46;124.56;0.00442;0.006026;-0.001606;-23.546;-22.200;-99.990;0.22;150.70;
2024-04-09 02:07:37.48;0.08:41:13:440;-0.56;-0.72;0.41;0.004421;-0.003349;-0.004369;0.002454;-63.74;12.01;136.33;55.51;124.52;0.004421;0.006027;-0.001606;-23.545;-22.199;-99.990;0.22;150.68;
2024-04-09 02:07:42.48;0.08:41:18:443;-0.56;-0.72;0.41;0.004418;-0.003354;-0.004368;0.002453;-63.76;12.00;136.45;55.52;124.64;0.004418;0.006029;-0.00161;-23.548;-22.198;-99.990;0.22;150.68;
2024-04-09 02:07:47.48;0.08:41:23:442;-0.56;-0.73;0.41;0.004419;-0.00335;-0.004373;0.002452;-63.73;12.00;136.46;55.50;124.66;0.004419;0.00603;-0.001611;-23.547;-22.197;-99.990;0.22;150.72;
2024-04-09 02:07:52.48;0.08:41:28:445;-0.56;-0.73;0.41;0.004418;-0.003352;-0.004371;0.00245;-63.74;11.99;136.46;55.46;124.69;0.004418;0.006029;-0.001611;-23.548;-22.198;-99.990;0.22;150.73;
2024-04-09 02:07:57.48;0.08:41:33:448;-0.56;-0.73;0.41;0.004419;-0.00335;-0.004375;0.002451;-63.72;11.99;136.47;55.46;124.69;0.004419;0.006031;-0.001612;-23.547;-22.196;-99.990;0.22;150.74;
2024-04-09 02:08:02.49;0.08:41:38:449;-0.56;-0.73;0.41;0.004418;-0.003349;-0.004375;0.002451;-63.71;11.99;136.48;55.47;124.70;0.004418;0.00603;-0.001612;-23.548;-22.197;-99.990;0.22;150.74;
2024-04-09 02:08:07.49;0.08:41:43:453;-0.55;-0.73;0.41;0.004419;-0.003348;-0.004378;0.002455;-63.70;12.01;136.55;55.57;124.74;0.004419;0.006034;-0.001615;-23.547;-22.194;-99.990;0.22;150.72;
2024-04-09 02:08:12.48;0.08:41:48:448;-0.56;-0.73;0.41;0.004421;-0.003349;-0.004377;0.002449;-63.71;11.98;136.44;55.41;124.68;0.004421;0.006031;-0.001611;-23.545;-22.196;-99.990;0.22;150.77;
2024-04-09 02:08:17.49;0.08:41:53:457;-0.55;-0.73;0.41;0.004421;-0.003344;-0.004378;0.002451;-63.69;11.99;136.39;55.43;124.61;0.004421;0.00603;-0.001609;-23.545;-22.197;-99.990;0.22;150.76;
2024-04-09 02:08:22.49;0.08:41:58:453;-0.56;-0.73;0.41;0.004418;-0.003351;-0.004376;0.002451;-63.72;11.99;136.52;55.48;124.74;0.004418;0.006032;-0.001614;-23.548;-22.195;-99.990;0.22;150.74;
2024-04-09 02:08:27.50;0.08:42:03:462;-0.56;-0.73;0.41;0.004416;-0.003351;-0.004374;0.002449;-63.73;11.98;136.53;55.45;124.76;0.004416;0.006029;-0.001613;-23.550;-22.197;-99.990;0.22;150.75;
2024-04-09 02:08:32.51;0.08:42:08:470;-0.55;-0.73;0.41;0.004419;-0.003346;-0.004378;0.002452;-63.70;11.99;136.48;55.48;124.69;0.004419;0.006031;-0.001612;-23.547;-22.196;-99.990;0.22;150.75;
2024-04-09 02:08:37.51;0.08:42:13:473;-0.56;-0.73;0.41;0.004418;-0.00335;-0.004376;0.00245;-63.72;11.98;136.52;55.45;124.75;0.004418;0.006031;-0.001613;-23.548;-22.196;-99.990;0.22;150.76;
2024-04-09 02:08:42.52;0.08:42:18:479;-0.56;-0.73;0.41;0.004418;-0.003348;-0.004378;0.002451;-63.70;11.99;136.51;55.47;124.73;0.004418;0.006031;-0.001613;-23.547;-22.196;-99.990;0.22;150.76;
2024-04-09 02:08:47.51;0.08:42:23:474;-0.56;-0.73;0.41;0.004416;-0.00335;-0.004377;0.002447;-63.72;11.97;136.56;55.41;124.81;0.004416;0.006031;-0.001615;-23.549;-22.196;-99.990;0.22;150.79;
2024-04-09 02:08:52.51;0.08:42:28:476;-0.56;-0.73;0.41;0.004418;-0.003349;-0.004378;0.002446;-63.71;11.97;136.50;55.38;124.77;0.004418;0.00603;-0.001613;-23.548;-22.197;-99.990;0.22;150.80;
2024-04-09 02:08:57.51;0.08:42:33:477;-0.56;-0.73;0.41;0.004419;-0.003347;-0.004378;0.002447;-63.70;11.97;136.45;55.37;124.72;0.004419;0.00603;-0.001611;-23.547;-22.197;-99.990;0.22;150.80;
2024-04-09 02:09:02.52;0.08:42:38:479;-0.56;-0.73;0.41;0.004419;-0.003349;-0.004376;0.002444;-63.71;11.96;136.40;55.31;124.69;0.004419;0.006028;-0.001609;-23.547;-22.198;-99.990;0.22;150.81;
2024-04-09 02:09:07.53;0.08:42:43:489;-0.56;-0.73;0.41;0.004417;-0.003352;-0.004378;0.002447;-63.72;11.96;136.56;55.39;124.82;0.004417;0.006032;-0.001615;-23.548;-22.195;-99.990;0.22;150.80;
2024-04-09 02:09:12.53;0.08:42:48:496;-0.56;-0.73;0.41;0.004418;-0.003352;-0.004376;0.002446;-63.73;11.97;136.51;55.37;124.77;0.004418;0.00603;-0.001613;-23.548;-22.197;-99.990;0.22;150.79;
2024-04-09 02:09:17.53;0.08:42:53:495;-0.56;-0.73;0.41;0.004417;-0.003348;-0.00438;0.002443;-63.70;11.95;136.51;55.30;124.80;0.004417;0.00603;-0.001613;-23.548;-22.197;-99.990;0.22;150.85;
2024-04-09 02:09:22.53;0.08:42:58:495;-0.56;-0.73;0.41;0.004418;-0.003347;-0.004379;0.002446;-63.70;11.97;136.50;55.37;124.77;0.004418;0.00603;-0.001612;-23.548;-22.197;-99.990;0.22;150.81;
2024-04-09 02:09:27.53;0.08:43:03:494;-0.56;-0.73;0.41;0.004416;-0.00335;-0.004376;0.002443;-63.72;11.95;136.52;55.33;124.81;0.004416;0.006028;-0.001613;-23.550;-22.198;-99.990;0.22;150.82;
2024-04-09 02:09:32.53;0.08:43:08:492;-0.56;-0.73;0.41;0.004417;-0.00335;-0.004377;0.002444;-63.71;11.96;136.51;55.34;124.79;0.004417;0.00603;-0.001613;-23.549;-22.197;-99.990;0.22;150.82;
2024-04-09 02:09:37.53;0.08:43:13:494;-0.56;-0.73;0.41;0.004416;-0.00335;-0.004377;0.002444;-63.72;11.96;136.53;55.35;124.81;0.004416;0.006029;-0.001613;-23.550;-22.197;-99.990;0.22;150.82;
2024-04-09 02:09:42.53;0.08:43:18:495;-0.56;-0.73;0.41;0.004418;-0.003349;-0.004378;0.002444;-63.71;11.96;136.47;55.32;124.75;0.004418;0.006029;-0.001611;-23.548;-22.197;-99.990;0.22;150.82;
2024-04-09 02:09:47.53;0.08:43:23:491;-0.56;-0.73;0.41;0.004417;-0.003348;-0.004375;0.002443;-63.71;11.96;136.42;55.31;124.70;0.004417;0.006026;-0.001609;-23.548;-22.199;-99.990;0.22;150.82;
2024-04-09 02:09:52.53;0.08:43:28:497;-0.56;-0.73;0.41;0.004416;-0.003349;-0.004376;0.002442;-63.71;11.95;136.47;55.29;124.77;0.004416;0.006027;-0.001611;-23.549;-22.199;-99.990;0.22;150.84;
2024-04-09 02:09:57.53;0.08:43:33:496;-0.56;-0.73;0.40;0.004417;-0.003348;-0.004379;0.002441;-63.70;11.94;136.50;55.27;124.81;0.004417;0.006029;-0.001612;-23.549;-22.198;-99.990;0.22;150.86;
2024-04-09 02:10:02.54;0.08:43:38:504;-0.56;-0.73;0.40;0.004417;-0.003347;-0.004378;0.002441;-63.70;11.94;136.45;55.25;124.76;0.004417;0.006027;-0.00161;-23.548;-22.199;-99.990;0.22;150.86;
2024-04-09 02:10:07.54;0.08:43:43:504;-0.56;-0.73;0.41;0.004416;-0.003351;-0.004374;0.002442;-63.73;11.95;136.47;55.29;124.77;0.004416;0.006026;-0.001611;-23.550;-22.199;-99.990;0.22;150.83;
2024-04-09 02:10:12.54;0.08:43:48:501;-0.56;-0.73;0.41;0.004417;-0.003347;-0.004375;0.002443;-63.71;11.96;136.42;55.31;124.71;0.004417;0.006026;-0.001609;-23.548;-22.199;-99.990;0.22;150.82;
2024-04-09 02:10:17.54;0.08:43:53:504;-0.56;-0.73;0.41;0.004415;-0.00335;-0.004377;0.002443;-63.72;11.95;136.55;55.34;124.84;0.004415;0.006029;-0.001614;-23.551;-22.198;-99.990;0.22;150.83;
2024-04-09 02:10:22.54;0.08:43:58:505;-0.56;-0.73;0.40;0.004416;-0.003348;-0.004374;0.00244;-63.72;11.95;136.44;55.26;124.75;0.004416;0.006025;-0.001609;-23.550;-22.200;-99.990;0.22;150.85;
2024-04-09 02:10:27.55;0.08:44:03:514;-0.56;-0.73;0.40;0.004416;-0.003348;-0.004377;0.002437;-63.71;11.93;136.43;55.19;124.77;0.004416;0.006025;-0.001609;-23.549;-22.200;-99.990;0.22;150.89;
2024-04-09 02:10:32.56;0.08:44:08:521;-0.56;-0.73;0.40;0.004417;-0.003349;-0.004376;0.00244;-63.72;11.94;136.43;55.23;124.75;0.004417;0.006026;-0.001609;-23.549;-22.199;-99.990;0.22;150.86;
2024-04-09 02:10:37.56;0.08:44:13:528;-0.56;-0.73;0.40;0.004418;-0.003348;-0.004378;0.002439;-63.70;11.93;136.43;55.20;124.76;0.004418;0.006027;-0.001609;-23.548;-22.199;-99.990;0.22;150.88;
2024-04-09 02:10:42.57;0.08:44:18:533;-0.56;-0.73;0.41;0.004415;-0.003351;-0.004376;0.002443;-63.72;11.95;136.55;55.33;124.84;0.004415;0.006029;-0.001614;-23.550;-22.197;-99.990;0.22;150.83;
2024-04-09 02:10:47.57;0.08:44:23:537;-0.56;-0.73;0.40;0.004415;-0.00335;-0.004378;0.00244;-63.71;11.94;136.52;55.25;124.84;0.004415;0.006028;-0.001613;-23.550;-22.198;-99.990;0.22;150.87;
2024-04-09 02:10:52.58;0.08:44:28:543;-0.56;-0.73;0.40;0.004416;-0.003351;-0.004376;0.002441;-63.72;11.94;136.50;55.27;124.81;0.004416;0.006027;-0.001612;-23.550;-22.199;-99.990;0.22;150.85;
2024-04-09 02:10:57.59;0.08:44:33:556;-0.56;-0.73;0.40;0.004417;-0.003349;-0.004381;0.002441;-63.70;11.94;136.52;55.26;124.84;0.004417;0.006031;-0.001613;-23.548;-22.196;-99.990;0.22;150.87;
2024-04-09 02:11:02.59;0.08:44:38:556;-0.56;-0.73;0.41;0.004417;-0.003348;-0.004374;0.002441;-63.72;11.95;136.40;55.27;124.70;0.004417;0.006025;-0.001608;-23.549;-22.201;-99.990;0.22;150.83;
2024-04-09 02:11:07.60;0.08:44:43:565;-0.56;-0.73;0.40;0.004414;-0.00335;-0.004377;0.002442;-63.72;11.94;136.58;55.31;124.88;0.004414;0.006029;-0.001615;-23.551;-22.198;-99.990;0.22;150.85;
2024-04-09 02:11:12.60;0.08:44:48:567;-0.56;-0.73;0.40;0.004419;-0.003346;-0.004379;0.002441;-63.69;11.95;136.40;55.24;124.71;0.004419;0.006027;-0.001608;-23.547;-22.199;-99.990;0.22;150.86;
2024-04-09 02:11:17.61;0.08:44:53:573;-0.56;-0.73;0.40;0.004416;-0.003349;-0.004378;0.00244;-63.71;11.94;136.53;55.26;124.84;0.004416;0.006028;-0.001613;-23.550;-22.198;-99.990;0.22;150.87;
2024-04-09 02:11:22.61;0.08:44:58:572;-0.56;-0.73;0.40;0.004418;-0.003346;-0.00438;0.00244;-63.69;11.94;136.44;55.23;124.76;0.004418;0.006028;-0.00161;-23.548;-22.199;-99.990;0.22;150.88;
2024-04-09 02:11:27.61;0.08:45:03:575;-0.56;-0.73;0.40;0.004418;-0.003345;-0.004379;0.00244;-63.69;11.94;136.42;55.24;124.73;0.004418;0.006027;-0.001609;-23.548;-22.199;-99.990;0.22;150.87;
2024-04-09 02:11:32.62;0.08:45:08:580;-0.56;-0.73;0.40;0.004416;-0.003347;-0.00438;0.002441;-63.69;11.94;136.54;55.28;124.84;0.004416;0.006029;-0.001613;-23.550;-22.198;-99.990;0.22;150.87;
2024-04-09 02:11:37.61;0.08:45:13:576;-0.56;-0.73;0.40;0.004416;-0.003345;-0.004379;0.002441;-63.69;11.95;136.45;55.26;124.76;0.004416;0.006026;-0.00161;-23.549;-22.199;-99.990;0.22;150.86;
2024-04-09 02:11:42.61;0.08:45:18:572;-0.55;-0.73;0.40;0.004418;-0.003342;-0.004382;0.002441;-63.67;11.94;136.44;55.25;124.75;0.004418;0.006028;-0.00161;-23.548;-22.199;-99.990;0.22;150.88;
2024-04-09 02:11:47.61;0.08:45:23:573;-0.55;-0.73;0.41;0.004417;-0.003343;-0.004382;0.002442;-63.67;11.95;136.49;55.30;124.78;0.004417;0.006028;-0.001611;-23.549;-22.198;-99.990;0.22;150.86;
2024-04-09 02:11:52.61;0.08:45:28:574;-0.55;-0.73;0.41;0.004419;-0.00334;-0.004382;0.002443;-63.66;11.96;136.39;55.28;124.69;0.004419;0.006027;-0.001608;-23.547;-22.199;-99.990;0.22;150.86;
2024-04-09 02:11:57.61;0.08:45:33:570;-0.55;-0.73;0.41;0.004416;-0.003344;-0.004378;0.002444;-63.69;11.96;136.49;55.33;124.77;0.004416;0.006027;-0.001611;-23.550;-22.199;-99.990;0.22;150.83;
2024-04-09 02:12:02.61;0.08:45:38:578;-0.55;-0.73;0.41;0.004416;-0.003346;-0.004382;0.002442;-63.68;11.95;136.56;55.31;124.86;0.004416;0.00603;-0.001614;-23.550;-22.197;-99.990;0.22;150.87;
2024-04-09 02:12:07.62;0.08:45:43:582;-0.55;-0.73;0.41;0.004419;-0.003344;-0.00438;0.002444;-63.68;11.96;136.41;55.30;124.70;0.004419;0.006028;-0.001609;-23.547;-22.198;-99.990;0.22;150.84;
2024-04-09 02:12:12.62;0.08:45:48:587;-0.55;-0.73;0.41;0.004416;-0.003345;-0.004379;0.002443;-63.69;11.95;136.50;55.32;124.78;0.004416;0.006028;-0.001612;-23.550;-22.198;-99.990;0.22;150.84;
2024-04-09 02:12:17.63;0.08:45:53:590;-0.56;-0.73;0.41;0.004418;-0.003344;-0.004377;0.00244;-63.69;11.95;136.35;55.23;124.66;0.004418;0.006025;-0.001606;-23.547;-22.201;-99.990;0.22;150.86;
2024-04-09 02:12:22.63;0.08:45:58:599;-0.55;-0.73;0.41;0.004419;-0.003342;-0.004382;0.002443;-63.67;11.96;136.43;55.29;124.72;0.004419;0.006028;-0.00161;-23.547;-22.198;-99.990;0.22;150.86;
2024-04-09 02:12:27.63;0.08:46:03:598;-0.55;-0.73;0.41;0.004419;-0.003341;-0.004382;0.002443;-63.66;11.96;136.40;55.29;124.69;0.004419;0.006028;-0.001608;-23.547;-22.199;-99.990;0.22;150.86;
2024-04-09 02:12:32.64;0.08:46:08:600;-0.55;-0.73;0.41;0.004418;-0.003343;-0.004382;0.002444;-63.67;11.96;136.45;55.32;124.74;0.004418;0.006029;-0.001611;-23.547;-22.198;-99.990;0.22;150.85;
2024-04-09 02:12:37.63;0.08:46:13:598;-0.55;-0.73;0.41;0.004418;-0.003343;-0.004381;0.002442;-63.67;11.95;136.44;55.28;124.74;0.004418;0.006028;-0.00161;-23.547;-22.198;-99.990;0.22;150.86;
2024-04-09 02:12:42.63;0.08:46:18:594;-0.55;-0.73;0.41;0.00442;-0.003339;-0.004379;0.002445;-63.66;11.97;136.33;55.32;124.60;0.00442;0.006025;-0.001606;-23.546;-22.200;-99.990;0.22;150.82;
2024-04-09 02:12:47.64;0.08:46:23:603;-0.55;-0.73;0.41;0.004418;-0.003344;-0.004378;0.002442;-63.69;11.95;136.41;55.28;124.71;0.004418;0.006026;-0.001609;-23.548;-22.199;-99.990;0.22;150.85;
2024-04-09 02:12:52.65;0.08:46:28:612;-0.55;-0.73;0.41;0.00442;-0.00334;-0.004379;0.002443;-63.67;11.96;136.29;55.27;124.58;0.00442;0.006025;-0.001604;-23.545;-22.201;-99.990;0.22;150.84;
2024-04-09 02:12:57.65;0.08:46:33:613;-0.55;-0.73;0.41;0.004418;-0.003342;-0.004377;0.002442;-63.68;11.96;136.35;55.27;124.65;0.004418;0.006024;-0.001606;-23.548;-22.201;-99.990;0.22;150.85;
2024-04-09 02:13:02.66;0.08:46:38:620;-0.56;-0.73;0.41;0.004418;-0.003344;-0.004376;0.002441;-63.69;11.95;136.36;55.25;124.66;0.004418;0.006024;-0.001606;-23.548;-22.201;-99.990;0.22;150.85;
2024-04-09 02:13:07.66;0.08:46:43:620;-0.56;-0.73;0.41;0.004417;-0.003345;-0.004372;0.002443;-63.71;11.97;136.36;55.31;124.64;0.004417;0.006023;-0.001606;-23.549;-22.202;-99.990;0.22;150.81;
2024-04-09 02:13:12.66;0.08:46:48:624;-0.56;-0.73;0.41;0.004418;-0.003343;-0.004375;0.002441;-63.69;11.95;136.34;55.25;124.64;0.004418;0.006023;-0.001605;-23.548;-22.202;-99.990;0.22;150.84;
2024-04-09 02:13:17.66;0.08:46:53:624;-0.56;-0.73;0.41;0.004418;-0.003343;-0.004374;0.002442;-63.70;11.96;136.31;55.28;124.60;0.004418;0.006022;-0.001604;-23.548;-22.202;-99.990;0.22;150.82;
2024-04-09 02:13:22.66;0.08:46:58:627;-0.56;-0.73;0.41;0.004416;-0.003344;-0.004373;0.002444;-63.70;11.97;136.39;55.33;124.66;0.004416;0.006023;-0.001607;-23.550;-22.202;-99.990;0.22;150.80;
2024-04-09 02:13:27.66;0.08:47:03:628;-0.55;-0.73;0.41;0.00442;-0.00334;-0.004376;0.002445;-63.68;11.97;136.27;55.31;124.54;0.00442;0.006023;-0.001603;-23.546;-22.202;-99.990;0.22;150.81;
2024-04-09 02:13:32.66;0.08:47:08:625;-0.55;-0.73;0.41;0.004421;-0.003341;-0.004373;0.002443;-63.69;11.97;136.20;55.26;124.48;0.004421;0.006021;-0.0016;-23.545;-22.203;-99.990;0.22;150.81;
2024-04-09 02:13:37.67;0.08:47:13:637;-0.55;-0.73;0.41;0.00442;-0.003342;-0.004373;0.002444;-63.69;11.97;136.24;55.30;124.52;0.00442;0.006022;-0.001602;-23.546;-22.202;-99.990;0.22;150.80;
2024-04-09 02:13:42.68;0.08:47:18:646;-0.56;-0.73;0.41;0.004418;-0.003344;-0.004374;0.002445;-63.70;11.97;136.35;55.34;124.62;0.004418;0.006024;-0.001606;-23.548;-22.201;-99.990;0.22;150.80;
2024-04-09 02:13:47.68;0.08:47:23:648;-0.55;-0.73;0.41;0.004421;-0.003341;-0.004376;0.002443;-63.68;11.96;136.25;55.25;124.54;0.004421;0.006023;-0.001602;-23.545;-22.202;-99.990;0.22;150.83;
2024-04-09 02:13:52.68;0.08:47:28:648;-0.56;-0.73;0.41;0.004418;-0.003343;-0.004374;0.002443;-63.70;11.97;136.31;55.30;124.59;0.004418;0.006023;-0.001604;-23.547;-22.202;-99.990;0.22;150.81;
